timestamp,asset_id,location,suction_pressure_psi,discharge_pressure_psi,compression_ratio,inlet_temp_f,discharge_temp_f,vibration_x_mms,vibration_y_mms,vibration_z_mms,lube_oil_pressure_psi,lube_oil_temperature_f,motor_current_amps,rpm,power_kw,runtime_hours_cumulative,alert_flag
2026-03-01 06:00:00,COMP-002,"Midland, TX",208.13,632.98,3.003,86.1,251.6,4.15,3.12,2.43,49.82,183.0,301.8,1200.9,363.5,12364.5,0
2026-03-01 12:00:00,COMP-001,"Houston, TX",211.15,645.14,3.049,87.9,252.7,4.22,3.1,2.38,49.77,184.0,305.4,1203.3,362.8,18479.8,0
2026-03-01 12:00:00,COMP-002,"Midland, TX",213.99,637.77,3.0,86.7,254.1,4.19,3.06,2.4,50.54,180.9,306.9,1199.9,364.0,12364.8,0
2026-03-01 18:00:00,COMP-001,"Houston, TX",210.66,632.5,3.013,87.6,256.2,4.22,3.11,2.4,50.53,182.0,304.0,1200.0,373.2,18480.0,0
2026-03-01 18:00:00,COMP-002,"Midland, TX",208.1,649.17,3.105,86.7,251.4,4.14,3.13,2.39,50.36,179.4,308.6,1198.9,363.6,12365.0,0
2026-03-02 00:00:00,COMP-001,"Houston, TX",208.85,637.14,3.047,87.6,253.1,4.22,3.11,2.43,49.35,180.9,303.5,1196.5,366.1,18480.2,0
2026-03-02 00:00:00,COMP-002,"Midland, TX",213.41,641.31,3.021,88.2,253.2,4.22,3.11,2.43,49.82,181.4,305.7,1202.2,363.6,12365.2,0
2026-03-02 06:00:00,COMP-001,"Houston, TX",207.64,640.05,3.063,87.9,253.8,4.21,3.09,2.4,50.0,183.9,307.6,1202.5,368.4,18480.5,0
2026-03-02 06:00:00,COMP-002,"Midland, TX",205.35,649.53,3.136,87.0,252.9,4.23,3.06,2.42,49.39,181.1,301.0,1202.2,367.7,12365.5,0
2026-03-02 12:00:00,COMP-001,"Houston, TX",208.8,642.91,3.035,86.7,257.3,4.19,3.1,2.38,49.85,182.7,304.6,1201.9,364.5,18480.8,0
2026-03-02 12:00:00,COMP-002,"Midland, TX",211.7,646.96,3.062,87.4,252.8,4.26,3.12,2.4,50.66,182.2,306.1,1201.9,367.3,12365.8,0
2026-03-02 18:00:00,COMP-001,"Houston, TX",210.25,640.43,3.038,86.8,252.3,4.16,3.12,2.39,49.9,181.0,308.0,1196.9,364.7,18481.0,0
2026-03-02 18:00:00,COMP-002,"Midland, TX",212.97,642.8,3.032,86.6,255.8,4.19,3.06,2.38,49.62,183.8,304.7,1200.4,367.3,12366.0,0
2026-03-03 00:00:00,COMP-001,"Houston, TX",204.5,633.46,3.059,86.3,253.2,4.24,3.11,2.38,50.53,184.5,304.9,1196.5,372.0,18481.2,0
2026-03-03 00:00:00,COMP-002,"Midland, TX",213.38,647.05,3.072,88.3,254.3,4.18,3.11,2.37,50.66,183.2,301.7,1197.2,370.6,12366.2,0
2026-03-03 06:00:00,COMP-001,"Houston, TX",211.71,646.32,3.076,88.4,258.3,4.17,3.14,2.38,49.43,183.7,303.4,1200.6,366.8,18481.5,0
2026-03-03 06:00:00,COMP-002,"Midland, TX",207.86,638.52,3.065,86.3,252.5,4.26,3.09,2.38,50.13,181.9,303.9,1203.2,366.0,12366.5,0
2026-03-03 12:00:00,COMP-001,"Houston, TX",213.94,648.9,3.073,88.2,258.3,4.18,3.12,2.42,49.28,184.6,306.0,1202.5,369.8,18481.8,0
2026-03-03 12:00:00,COMP-002,"Midland, TX",213.8,645.55,3.057,86.6,255.4,4.18,3.14,2.39,50.47,179.9,308.4,1202.6,366.8,12366.8,0
2026-03-03 18:00:00,COMP-001,"Houston, TX",208.74,649.18,3.101,86.6,251.9,4.24,3.08,2.38,50.59,184.3,306.2,1202.7,370.9,18482.0,0
2026-03-03 18:00:00,COMP-002,"Midland, TX",207.1,647.04,3.125,88.1,258.4,4.2,3.09,2.42,50.33,184.1,307.9,1202.3,370.2,12367.0,0
2026-03-04 00:00:00,COMP-001,"Houston, TX",209.87,641.96,3.071,88.1,256.8,4.19,3.06,2.37,50.21,182.7,307.7,1197.4,366.9,18482.2,0
2026-03-04 00:00:00,COMP-002,"Midland, TX",210.3,631.98,3.026,86.4,255.1,4.26,3.13,2.42,50.52,183.0,307.7,1198.7,367.8,12367.2,0
2026-03-04 06:00:00,COMP-001,"Houston, TX",211.14,643.6,3.087,88.2,257.3,4.16,3.09,2.38,50.56,184.4,308.5,1198.0,372.9,18482.5,0
2026-03-04 06:00:00,COMP-002,"Midland, TX",213.76,642.43,3.046,88.4,258.6,4.16,3.12,2.38,49.85,181.6,302.8,1197.0,366.5,12367.5,0
2026-03-04 12:00:00,COMP-001,"Houston, TX",207.55,644.2,3.103,87.1,258.2,4.19,3.12,2.37,50.32,180.3,308.3,1202.0,365.7,18482.8,0
2026-03-04 12:00:00,COMP-002,"Midland, TX",210.21,646.84,3.115,87.6,258.8,4.17,3.12,2.39,49.86,180.1,303.1,1198.3,369.3,12367.8,0
2026-03-04 18:00:00,COMP-001,"Houston, TX",206.64,643.54,3.076,87.2,251.2,4.15,3.08,2.41,50.28,183.2,306.9,1201.7,365.3,18483.0,0
2026-03-04 18:00:00,COMP-002,"Midland, TX",205.99,636.79,3.073,86.6,258.1,4.26,3.14,2.43,50.15,183.4,300.8,1198.2,369.3,12368.0,0
2026-03-05 00:00:00,COMP-001,"Houston, TX",207.09,637.52,3.045,88.6,255.5,4.21,3.08,2.4,50.65,184.1,301.6,1198.7,368.3,18483.2,0
2026-03-05 00:00:00,COMP-002,"Midland, TX",206.43,631.25,3.041,86.4,257.8,4.24,3.12,2.43,49.67,184.1,306.0,1201.9,365.4,12368.2,0
2026-03-05 06:00:00,COMP-001,"Houston, TX",210.94,636.46,2.996,88.7,257.0,4.16,3.13,2.41,50.45,179.6,301.8,1198.0,362.9,18483.5,0
2026-03-05 06:00:00,COMP-002,"Midland, TX",208.72,638.78,3.023,88.7,258.3,4.14,3.09,2.42,49.98,182.0,308.2,1202.6,363.9,12368.5,0
2026-03-05 12:00:00,COMP-001,"Houston, TX",209.62,633.87,2.985,86.5,255.1,4.17,3.14,2.41,50.13,184.6,305.2,1200.5,367.1,18483.8,0
2026-03-05 12:00:00,COMP-002,"Midland, TX",213.79,643.4,3.039,88.4,251.4,4.22,3.12,2.39,50.14,184.5,308.1,1197.5,363.4,12368.8,0
2026-03-05 18:00:00,COMP-001,"Houston, TX",211.45,639.12,3.029,88.5,255.7,4.14,3.14,2.41,50.68,181.0,307.1,1201.7,373.1,18484.0,0
2026-03-05 18:00:00,COMP-002,"Midland, TX",205.61,631.33,3.033,87.7,253.7,4.14,3.06,2.43,49.82,181.4,302.1,1203.3,372.0,12369.0,0
2026-03-06 00:00:00,COMP-001,"Houston, TX",209.87,633.53,2.985,88.1,253.3,4.23,3.11,2.37,49.99,181.6,307.8,1198.6,370.0,18484.2,0
2026-03-06 00:00:00,COMP-002,"Midland, TX",210.57,646.38,3.063,87.4,254.9,4.25,3.1,2.4,49.88,183.4,307.9,1200.8,367.3,12369.2,0
2026-03-06 06:00:00,COMP-001,"Houston, TX",206.96,636.96,3.076,87.3,252.9,4.22,3.07,2.4,50.19,182.1,303.1,1199.5,372.5,18484.5,0
2026-03-06 06:00:00,COMP-002,"Midland, TX",208.79,632.85,3.046,88.5,257.6,4.2,3.08,2.37,49.36,179.5,301.4,1199.5,363.5,12369.5,0
2026-03-06 12:00:00,COMP-001,"Houston, TX",209.15,635.26,3.019,86.8,251.8,4.2,3.06,2.41,49.52,180.3,304.0,1197.0,372.2,18484.8,0
2026-03-06 12:00:00,COMP-002,"Midland, TX",208.06,639.14,3.036,87.8,255.9,4.17,3.14,2.43,49.53,180.3,307.3,1200.8,372.1,12369.8,0
2026-03-06 18:00:00,COMP-001,"Houston, TX",209.34,630.51,2.999,86.4,252.5,4.2,3.12,2.43,50.7,182.6,304.9,1200.8,373.2,18485.0,0
2026-03-06 18:00:00,COMP-002,"Midland, TX",212.04,643.65,3.049,87.1,253.5,4.15,3.05,2.37,49.27,184.6,308.3,1197.9,369.6,12370.0,0
2026-03-07 00:00:00,COMP-001,"Houston, TX",209.42,642.42,3.065,88.2,252.6,4.17,3.1,2.4,49.28,180.2,301.8,1201.5,373.1,18485.2,0
2026-03-07 00:00:00,COMP-002,"Midland, TX",212.88,641.64,3.023,86.7,255.5,4.24,3.06,2.36,50.2,183.2,309.4,1202.5,370.6,12370.2,0
2026-03-07 06:00:00,COMP-001,"Houston, TX",209.18,635.98,3.024,87.4,254.9,4.21,3.11,2.41,50.48,181.9,307.0,1200.2,367.1,18485.5,0
2026-03-07 06:00:00,COMP-002,"Midland, TX",205.58,647.54,3.124,87.2,254.8,4.2,3.14,2.39,50.3,179.4,303.1,1197.8,366.3,12370.5,0
2026-03-07 12:00:00,COMP-001,"Houston, TX",209.7,647.85,3.111,87.0,255.8,4.24,3.11,2.37,49.69,183.2,309.2,1202.4,369.9,18485.8,0
2026-03-07 12:00:00,COMP-002,"Midland, TX",215.0,645.76,3.048,88.3,255.9,4.17,3.12,2.41,49.44,180.4,306.0,1197.1,367.1,12370.8,0
2026-03-07 18:00:00,COMP-001,"Houston, TX",209.5,634.42,3.039,86.2,251.3,4.25,3.09,2.38,50.49,184.2,300.7,1196.9,367.2,18486.0,0
2026-03-07 18:00:00,COMP-002,"Midland, TX",208.9,634.7,3.057,86.8,253.8,4.18,3.06,2.43,49.65,180.1,306.7,1200.1,369.9,12371.0,0
2026-03-08 00:00:00,COMP-001,"Houston, TX",213.52,638.81,3.003,87.4,257.6,4.15,3.06,2.41,50.42,184.4,308.0,1196.7,363.6,18486.2,0
2026-03-08 00:00:00,COMP-002,"Midland, TX",211.95,647.89,3.051,86.6,253.4,4.19,3.1,2.42,49.4,182.8,303.5,1197.4,371.9,12371.2,0
2026-03-08 06:00:00,COMP-001,"Houston, TX",211.06,645.17,3.08,86.8,257.4,4.18,3.1,2.37,49.81,183.4,303.7,1201.2,364.1,18486.5,0
2026-03-08 06:00:00,COMP-002,"Midland, TX",211.43,634.78,3.03,88.3,254.3,4.19,3.1,2.43,50.44,181.2,300.7,1197.5,362.6,12371.5,0
2026-03-08 12:00:00,COMP-001,"Houston, TX",214.15,632.03,2.97,87.0,258.7,4.16,3.06,2.42,50.24,182.8,308.7,1196.8,369.4,18486.8,0
2026-03-08 12:00:00,COMP-002,"Midland, TX",213.67,640.38,3.035,87.0,254.2,4.22,3.1,2.39,50.36,184.2,300.5,1198.4,368.3,12371.8,0
2026-03-08 18:00:00,COMP-001,"Houston, TX",208.33,638.97,3.025,86.7,255.3,4.24,3.11,2.41,50.58,183.5,304.1,1197.8,365.8,18487.0,0
2026-03-08 18:00:00,COMP-002,"Midland, TX",210.82,644.32,3.083,88.1,252.1,4.26,3.08,2.37,50.08,182.1,307.4,1197.5,362.8,12372.0,0
2026-03-09 00:00:00,COMP-001,"Houston, TX",208.21,635.03,3.016,88.2,256.7,4.26,3.06,2.37,49.81,182.7,303.7,1196.7,369.7,18487.2,0
2026-03-09 00:00:00,COMP-002,"Midland, TX",207.38,644.55,3.088,87.4,258.7,4.24,3.15,2.4,50.59,182.7,305.3,1200.7,366.4,12372.2,0
2026-03-09 06:00:00,COMP-001,"Houston, TX",213.88,644.13,3.041,88.0,256.6,4.2,3.08,2.39,50.12,183.8,303.7,1197.1,370.3,18487.5,0
2026-03-09 06:00:00,COMP-002,"Midland, TX",206.89,631.59,3.046,88.5,254.8,4.19,3.09,2.4,50.13,182.1,304.0,1198.3,368.0,12372.5,0
2026-03-09 12:00:00,COMP-001,"Houston, TX",207.81,648.28,3.093,87.5,258.6,4.24,3.07,2.37,50.32,180.0,306.9,1202.6,363.8,18487.8,0
2026-03-09 12:00:00,COMP-002,"Midland, TX",212.92,644.73,3.073,88.7,254.0,4.26,3.11,2.39,49.43,182.4,300.8,1197.5,366.6,12372.8,0
2026-03-09 18:00:00,COMP-001,"Houston, TX",207.81,639.73,3.064,88.3,252.3,4.21,3.06,2.43,50.58,180.4,307.9,1199.9,363.8,18488.0,0
2026-03-09 18:00:00,COMP-002,"Midland, TX",212.01,638.42,3.007,87.7,255.5,4.25,3.13,2.4,50.33,182.6,307.4,1200.0,367.6,12373.0,0
2026-03-10 00:00:00,COMP-001,"Houston, TX",210.6,647.03,3.086,87.1,257.3,4.22,3.09,2.38,49.84,182.2,309.2,1202.8,370.6,18488.2,0
2026-03-10 00:00:00,COMP-002,"Midland, TX",212.76,643.98,3.033,87.8,257.3,4.23,3.11,2.37,50.09,180.3,306.1,1200.5,363.1,12373.2,0
2026-03-10 06:00:00,COMP-001,"Houston, TX",209.96,639.54,3.074,88.6,252.1,4.25,3.07,2.37,50.43,180.6,306.9,1202.8,367.4,18488.5,0
2026-03-10 06:00:00,COMP-002,"Midland, TX",208.57,638.11,3.029,86.4,257.8,4.14,3.09,2.39,50.54,181.0,302.8,1197.2,363.6,12373.5,0
2026-03-10 12:00:00,COMP-001,"Houston, TX",207.22,635.31,3.058,86.5,253.5,4.19,3.07,2.41,49.74,179.4,301.0,1199.2,366.0,18488.8,0
2026-03-10 12:00:00,COMP-002,"Midland, TX",208.67,637.61,3.052,88.4,252.1,4.16,3.12,2.41,49.99,183.4,303.9,1197.2,363.1,12373.8,0
2026-03-10 18:00:00,COMP-001,"Houston, TX",208.82,639.7,3.055,87.3,253.0,4.25,3.08,2.43,50.26,180.6,305.5,1202.0,365.8,18489.0,0
2026-03-10 18:00:00,COMP-002,"Midland, TX",207.16,642.61,3.099,86.8,258.6,4.18,3.15,2.42,50.06,181.6,308.8,1199.7,362.5,12374.0,0
2026-03-11 00:00:00,COMP-001,"Houston, TX",212.15,635.95,2.999,88.8,251.2,4.25,3.1,2.41,50.51,181.3,303.6,1201.0,368.9,18489.2,0
2026-03-11 00:00:00,COMP-002,"Midland, TX",206.01,644.59,3.112,87.8,253.5,4.19,3.06,2.37,50.08,180.8,304.4,1200.8,373.1,12374.2,0
2026-03-11 06:00:00,COMP-001,"Houston, TX",212.08,636.98,3.017,87.0,256.9,4.19,3.08,2.43,49.76,181.8,305.9,1196.5,370.1,18489.5,0
2026-03-11 06:00:00,COMP-002,"Midland, TX",203.95,639.55,3.092,88.7,256.3,4.19,3.14,2.41,50.39,182.2,307.6,1201.1,363.3,12374.5,0
2026-03-11 12:00:00,COMP-001,"Houston, TX",214.87,643.29,3.033,88.1,253.9,4.24,3.13,2.39,49.52,183.5,306.8,1196.5,367.6,18489.8,0
2026-03-11 12:00:00,COMP-002,"Midland, TX",208.79,634.65,3.027,86.3,253.3,4.25,3.09,2.37,50.17,180.9,307.0,1198.1,367.9,12374.8,0
2026-03-11 18:00:00,COMP-001,"Houston, TX",209.03,647.77,3.105,88.2,252.8,4.16,3.13,2.39,50.55,182.4,304.9,1200.4,369.8,18490.0,0
2026-03-11 18:00:00,COMP-002,"Midland, TX",214.27,641.25,3.037,86.5,252.2,4.15,3.08,2.41,49.59,182.1,307.6,1197.8,370.0,12375.0,0
2026-03-12 00:00:00,COMP-001,"Houston, TX",209.79,640.63,3.033,87.0,255.5,4.19,3.14,2.41,50.66,179.6,309.0,1199.5,373.5,18490.2,0
2026-03-12 00:00:00,COMP-002,"Midland, TX",211.59,639.36,3.028,87.3,257.0,4.25,3.07,2.38,49.88,181.7,300.5,1197.8,363.4,12375.2,0
2026-03-12 06:00:00,COMP-001,"Houston, TX",207.58,644.56,3.114,88.9,254.4,4.15,3.08,2.38,49.72,182.7,301.3,1199.9,371.4,18490.5,0
2026-03-12 06:00:00,COMP-002,"Midland, TX",212.47,636.82,3.021,87.0,252.0,4.17,3.09,2.37,49.75,183.6,309.1,1202.0,369.3,12375.5,0
2026-03-12 12:00:00,COMP-001,"Houston, TX",211.59,641.52,3.043,86.5,251.6,4.14,3.08,2.43,49.35,180.0,308.8,1199.6,365.8,18490.8,0
2026-03-12 12:00:00,COMP-002,"Midland, TX",209.1,643.41,3.104,87.8,253.4,4.19,3.06,2.42,49.6,182.5,306.5,1196.5,366.7,12375.8,0
2026-03-12 18:00:00,COMP-001,"Houston, TX",210.44,642.29,3.024,87.2,258.4,4.24,3.1,2.39,49.54,179.8,305.9,1196.9,371.2,18491.0,0
2026-03-12 18:00:00,COMP-002,"Midland, TX",212.07,642.64,3.054,87.0,254.4,4.23,3.09,2.38,50.45,179.6,303.3,1199.5,373.1,12376.0,0
2026-03-13 00:00:00,COMP-001,"Houston, TX",210.91,647.4,3.1,88.4,252.3,4.18,3.09,2.39,49.26,182.5,306.6,1196.8,368.1,18491.2,0
2026-03-13 00:00:00,COMP-002,"Midland, TX",212.76,638.5,3.008,86.9,252.7,4.25,3.13,2.39,50.25,183.1,309.4,1200.7,366.1,12376.2,0
2026-03-13 06:00:00,COMP-001,"Houston, TX",211.25,642.23,3.016,87.5,252.4,4.19,3.13,2.37,49.58,179.3,302.5,1198.1,369.4,18491.5,0
2026-03-13 06:00:00,COMP-002,"Midland, TX",209.54,648.69,3.067,87.2,256.8,4.16,3.07,2.44,49.79,179.7,300.7,1197.2,365.7,12376.5,0
2026-03-13 12:00:00,COMP-001,"Houston, TX",212.71,645.1,3.064,86.5,251.4,4.16,3.07,2.43,50.33,181.1,305.5,1197.7,362.7,18491.8,0
2026-03-13 12:00:00,COMP-002,"Midland, TX",215.63,630.8,2.967,88.1,254.1,4.24,3.06,2.43,49.71,180.6,307.8,1201.2,372.9,12376.8,0
2026-03-13 18:00:00,COMP-001,"Houston, TX",211.51,647.33,3.037,88.7,251.7,4.16,3.14,2.42,49.54,181.3,303.9,1200.7,373.3,18492.0,0
2026-03-13 18:00:00,COMP-002,"Midland, TX",205.33,642.23,3.1,86.9,255.3,4.24,3.08,2.37,50.44,184.0,308.2,1203.4,372.3,12377.0,0
2026-03-14 00:00:00,COMP-001,"Houston, TX",208.57,639.44,3.084,88.1,251.7,4.2,3.12,2.41,50.01,182.0,304.7,1198.7,366.6,18492.2,0
2026-03-14 00:00:00,COMP-002,"Midland, TX",213.82,639.9,3.028,87.1,254.2,4.25,3.11,2.37,49.58,180.4,308.3,1199.2,365.9,12377.2,0
2026-03-14 06:00:00,COMP-001,"Houston, TX",210.25,648.36,3.081,87.4,255.4,4.15,3.06,2.4,49.78,182.5,304.7,1200.9,367.2,18492.5,0
2026-03-14 06:00:00,COMP-002,"Midland, TX",211.23,645.85,3.084,87.2,254.1,4.16,3.08,2.41,49.79,179.7,308.1,1200.1,369.6,12377.5,0
2026-03-14 12:00:00,COMP-001,"Houston, TX",215.87,632.29,2.973,86.6,251.5,4.16,3.07,2.39,49.7,183.7,306.7,1198.4,370.3,18492.8,0
2026-03-14 12:00:00,COMP-002,"Midland, TX",212.96,644.85,3.025,88.3,258.1,4.14,3.08,2.42,50.42,181.5,304.1,1200.6,369.7,12377.8,0
2026-03-14 18:00:00,COMP-001,"Houston, TX",211.92,645.01,3.07,86.8,254.2,4.17,3.12,2.4,50.02,183.6,307.4,1201.6,367.6,18493.0,0
2026-03-14 18:00:00,COMP-002,"Midland, TX",210.76,634.01,3.036,88.4,256.5,4.16,3.1,2.4,49.81,182.4,301.6,1203.2,362.6,12378.0,0
2026-03-15 00:00:00,COMP-001,"Houston, TX",214.99,636.92,3.003,87.5,256.4,4.19,3.13,2.4,49.74,179.4,307.6,1203.0,364.2,18493.2,0
2026-03-15 00:00:00,COMP-002,"Midland, TX",208.63,642.49,3.075,88.0,255.8,4.25,3.14,2.38,49.84,182.2,302.1,1197.2,368.8,12378.2,0
2026-03-15 06:00:00,COMP-001,"Houston, TX",213.51,632.19,2.975,86.7,255.4,4.14,3.12,2.4,49.53,179.7,309.2,1198.4,365.1,18493.5,0
2026-03-15 06:00:00,COMP-002,"Midland, TX",209.56,631.5,3.046,87.8,252.5,4.25,3.09,2.38,49.42,182.2,304.8,1196.9,373.0,12378.5,0
2026-03-15 12:00:00,COMP-001,"Houston, TX",205.44,634.35,3.055,87.6,256.6,4.2,3.11,2.43,50.13,182.0,306.7,1198.4,362.6,18493.8,0
2026-03-15 12:00:00,COMP-002,"Midland, TX",208.5,638.07,3.079,88.5,255.2,4.25,3.14,2.4,50.11,183.3,303.1,1202.7,367.5,12378.8,0
2026-03-15 18:00:00,COMP-001,"Houston, TX",210.66,636.11,3.01,88.0,257.4,4.16,3.08,2.43,50.35,181.8,308.8,1197.7,368.8,18494.0,0
2026-03-15 18:00:00,COMP-002,"Midland, TX",213.15,635.0,2.984,88.7,253.3,4.22,3.08,2.43,50.3,183.2,302.4,1200.0,373.4,12379.0,0
2026-03-16 00:00:00,COMP-001,"Houston, TX",212.36,631.87,2.965,86.7,257.0,4.18,3.1,2.38,50.01,181.8,301.1,1201.4,370.8,18494.2,0
2026-03-16 00:00:00,COMP-002,"Midland, TX",214.41,646.83,3.058,87.5,251.3,4.15,3.14,2.39,50.37,181.9,301.1,1200.3,365.1,12379.2,0
2026-03-16 06:00:00,COMP-001,"Houston, TX",205.57,646.15,3.111,88.7,252.5,4.14,3.06,2.39,50.05,181.4,301.1,1201.9,370.0,18494.5,0
2026-03-16 06:00:00,COMP-002,"Midland, TX",207.91,634.56,3.035,86.5,256.3,4.16,3.12,2.42,50.47,182.8,307.0,1202.9,366.8,12379.5,0
2026-03-16 12:00:00,COMP-001,"Houston, TX",208.23,630.49,3.043,88.5,257.0,4.25,3.09,2.38,49.39,181.6,309.5,1198.8,364.6,18494.8,0
2026-03-16 12:00:00,COMP-002,"Midland, TX",208.5,647.34,3.109,88.5,257.5,4.16,3.07,2.39,49.41,181.1,305.6,1197.8,364.8,12379.8,0
2026-03-16 18:00:00,COMP-001,"Houston, TX",211.93,632.72,2.974,87.0,253.9,4.16,3.09,2.39,49.83,181.8,301.0,1202.3,369.7,18495.0,0
2026-03-16 18:00:00,COMP-002,"Midland, TX",210.26,634.6,3.062,87.2,255.8,4.26,3.06,2.4,50.74,183.9,302.0,1203.3,369.1,12380.0,0
2026-03-17 00:00:00,COMP-001,"Houston, TX",211.78,643.42,3.046,89.0,256.5,4.18,3.11,2.43,49.73,183.9,304.8,1198.8,369.2,18495.2,0
2026-03-17 00:00:00,COMP-002,"Midland, TX",206.5,642.7,3.071,87.1,255.7,4.26,3.08,2.41,50.6,181.0,307.2,1201.8,369.3,12380.2,0
2026-03-17 06:00:00,COMP-001,"Houston, TX",210.84,636.1,3.04,86.9,252.7,4.14,3.14,2.41,50.67,183.3,303.4,1198.4,369.6,18495.5,0
2026-03-17 06:00:00,COMP-002,"Midland, TX",211.31,649.17,3.089,88.2,253.4,4.14,3.13,2.39,49.61,182.2,308.7,1201.2,365.2,12380.5,0
2026-03-17 12:00:00,COMP-001,"Houston, TX",208.79,642.07,3.038,87.5,253.6,4.19,3.05,2.43,49.35,180.3,306.2,1197.4,364.7,18495.8,0
2026-03-17 12:00:00,COMP-002,"Midland, TX",210.25,646.36,3.069,88.9,253.0,4.15,3.12,2.39,50.33,180.6,302.0,1198.2,365.6,12380.8,0
2026-03-17 18:00:00,COMP-001,"Houston, TX",212.71,635.62,3.015,88.5,251.8,4.26,3.09,2.38,49.91,182.0,307.1,1201.9,371.5,18496.0,0
2026-03-17 18:00:00,COMP-002,"Midland, TX",207.63,637.72,3.081,88.7,257.0,4.25,3.11,2.38,50.34,180.7,304.7,1199.7,366.6,12381.0,0
2026-03-18 00:00:00,COMP-001,"Houston, TX",206.51,633.02,3.054,87.7,252.4,4.16,3.05,2.4,50.34,181.9,308.9,1203.2,373.2,18496.2,0
2026-03-18 00:00:00,COMP-002,"Midland, TX",211.33,642.71,3.062,88.0,254.3,4.14,3.14,2.39,50.1,180.3,304.4,1198.2,372.6,12381.2,0
2026-03-18 06:00:00,COMP-001,"Houston, TX",211.3,639.78,3.046,88.3,256.5,4.22,3.14,2.42,49.61,179.5,307.9,1200.9,369.9,18496.5,0
2026-03-18 06:00:00,COMP-002,"Midland, TX",210.27,635.42,3.013,87.7,256.4,4.17,3.11,2.43,50.51,179.3,307.5,1201.0,372.6,12381.5,0
2026-03-18 12:00:00,COMP-001,"Houston, TX",209.98,647.7,3.076,87.9,252.6,4.19,3.13,2.38,49.7,184.6,306.4,1199.2,365.9,18496.8,0
2026-03-18 12:00:00,COMP-002,"Midland, TX",214.39,644.37,3.034,86.7,256.0,4.23,3.09,2.37,50.37,184.3,304.1,1198.6,373.4,12381.8,0
2026-03-18 18:00:00,COMP-001,"Houston, TX",206.55,631.74,3.054,88.3,255.2,4.22,3.12,2.38,49.81,183.1,302.2,1197.7,372.9,18497.0,0
2026-03-18 18:00:00,COMP-002,"Midland, TX",210.66,633.96,2.991,86.7,252.6,4.23,3.08,2.43,49.86,182.7,306.1,1202.7,364.3,12382.0,0
2026-03-19 00:00:00,COMP-001,"Houston, TX",206.7,635.71,3.038,87.4,255.7,4.2,3.12,2.37,49.34,183.4,300.5,1200.6,373.4,18497.2,0
2026-03-19 00:00:00,COMP-002,"Midland, TX",212.14,630.54,3.001,88.1,258.7,4.23,3.14,2.4,49.76,181.6,303.8,1202.8,373.5,12382.2,0
2026-03-19 06:00:00,COMP-001,"Houston, TX",213.43,643.17,3.023,87.5,251.6,4.18,3.08,2.37,49.94,183.1,307.1,1202.8,364.0,18497.5,0
2026-03-19 06:00:00,COMP-002,"Midland, TX",214.31,635.77,2.994,88.4,257.4,4.18,3.11,2.41,49.96,181.5,302.1,1203.5,373.1,12382.5,0
2026-03-19 12:00:00,COMP-001,"Houston, TX",209.62,637.32,3.08,86.7,257.4,4.18,3.09,2.41,49.85,182.6,301.2,1199.5,372.8,18497.8,0
2026-03-19 12:00:00,COMP-002,"Midland, TX",214.97,646.86,3.036,88.9,256.8,4.17,3.07,2.37,50.03,182.4,308.3,1200.0,363.9,12382.8,0
2026-03-19 18:00:00,COMP-001,"Houston, TX",206.18,643.32,3.082,88.0,257.9,4.16,3.1,2.37,50.24,180.6,302.4,1201.8,369.8,18498.0,0
2026-03-19 18:00:00,COMP-002,"Midland, TX",209.81,644.14,3.073,87.0,258.3,4.25,3.12,2.38,49.64,181.9,308.6,1197.3,364.0,12383.0,0
2026-03-20 00:00:00,COMP-001,"Houston, TX",212.32,632.14,2.99,88.4,257.9,4.25,3.12,2.41,50.22,181.3,307.0,1201.7,366.7,18498.2,0
2026-03-20 00:00:00,COMP-002,"Midland, TX",212.62,646.84,3.074,88.7,252.9,4.15,3.06,2.37,50.36,184.4,307.2,1197.2,366.5,12383.2,0
2026-03-20 06:00:00,COMP-001,"Houston, TX",213.51,641.48,3.014,86.5,251.7,4.2,3.13,2.43,49.73,181.3,306.6,1202.1,368.2,18498.5,0
2026-03-20 06:00:00,COMP-002,"Midland, TX",210.13,637.99,3.064,88.0,254.7,4.16,3.14,2.42,50.0,181.8,305.9,1197.5,369.8,12383.5,0
2026-03-20 12:00:00,COMP-001,"Houston, TX",214.33,641.9,3.038,87.4,258.8,4.15,3.15,2.41,49.97,183.8,304.9,1201.5,366.6,18498.8,0
2026-03-20 12:00:00,COMP-002,"Midland, TX",209.95,646.3,3.093,87.1,256.8,4.24,3.12,2.37,50.55,180.2,304.9,1199.2,373.4,12383.8,0
2026-03-20 18:00:00,COMP-001,"Houston, TX",214.47,649.43,3.06,88.0,253.8,4.22,3.15,2.42,49.84,182.2,303.0,1201.4,364.6,18499.0,0
2026-03-20 18:00:00,COMP-002,"Midland, TX",207.1,632.91,3.024,88.5,255.6,4.24,3.13,2.42,49.94,180.2,301.7,1201.4,365.7,12384.0,0
2026-03-21 00:00:00,COMP-001,"Houston, TX",210.88,644.77,3.097,88.5,251.2,4.23,3.11,2.41,50.73,180.1,309.1,1199.5,371.8,18499.2,0
2026-03-21 00:00:00,COMP-002,"Midland, TX",207.39,649.1,3.129,87.0,251.6,4.26,3.11,2.41,50.7,182.7,304.1,1196.6,365.1,12384.2,0
